0,0,0,1.8310611759180888,0,0,0,0,0,0,1.8310611759180888,0.9155305879590444,0,0,0,0,0.9155305879590444,0,0.9155305879590444,1.8310611759180888,0.084469412
0.9263207573961215,0,0,1.852641514792243,0,0,2.7789622721883647,0,0,0,0.9263207573961215,0.9263207573961215,0,0,0.9263207573961215,0,0.9263207573961215,0,0,0.9263207573961215,0.073679243
1.8233688727456128,0,0,0,0,0,0.9116844363728064,0,0,2.735053309118419,0,4.558422181864032,0,0.9116844363728064,0.9116844363728064,0,0.9116844363728064,0,0,0.9116844363728064,0.088315564
0,0,0,0.9087643013559956,0,0.9087643013559956,3.6350572054239825,0.9087643013559956,0,0.9087643013559956,3.6350572054239825,1.8175286027119912,0,0,1.8175286027119912,0,0.9087643013559956,0,0.9087643013559956,1.8175286027119912,0.091235699
0.9259213097115847,0,0,0,0,0.9259213097115847,0,0,0,0,0,0,0,0.9259213097115847,0.9259213097115847,0,0,0,1.8518426194231694,0,0.07407869
0,1.757149968925065,0,0,0,0,1.757149968925065,0.8785749844625325,0.8785749844625325,0.8785749844625325,0,0,0,0,0.8785749844625325,0,0,0,0,0.8785749844625325,0.12142501553746753
1.8988052276376197,0,0,1.8988052276376197,0,0,0.9494026138188099,0,0,0,0.9494026138188099,0,0.9494026138188099,0.9494026138188099,3.7976104552752394,0,0.9494026138188099,0,0,0,0.050597386
0.9735909173496127,0,0,0.9735909173496127,0,0,0.9735909173496127,0.9735909173496127,0,0,0,0,0,0,0.9735909173496127,0,0,0,0,0,0.026409082650387293
0,0,0.946292976,0,0,0,0,0.946292976,0,0,2.838878927950578,0,0,0,1.892585951967052,0,0,0,0,0,0.053707024016474016
0,0.9394077788482503,0,0,0,0,0,0,0,0,0.9394077788482503,0,0,0,1.8788155576965007,0,0,0,0,1.8788155576965007,0.060592221
0,0,0,0,0,0,0.8883990606213907,0,0,0,0.8883990606213907,0,0,0,0.8883990606213907,0,0,0,0.8883990606213907,0.8883990606213907,0.11160093937860918
0.9224148158847365,0,0,0,0,0,0,0.9224148158847365,0,0,0.9224148158847365,0,0,0.9224148158847365,0.9224148158847365,0,0,0,0.9224148158847365,1.844829631769473,0.077585184
0,0,0,0,0,0,1.810917699488348,0,0,0,0.90545885,0.90545885,0,0,0.90545885,0.90545885,0,0,0.90545885,0,0.09454115
0,0,0,0,0,0,0,0,0.9165832652882655,0,0,0,0,1.833166530576531,0.9165832652882655,1.833166530576531,0,0,1.833166530576531,0,0.083416735
0.8329313914601281,0,0,0,0,0,0,0.8329313914601281,0,0,0.8329313914601281,1.6658627829202561,0,0,0,0,0,0.8329313914601281,0.8329313914601281,0,0.16706860853987202
0,0,0,0,0,0,0,0,0,0,0.9847960769386055,0,0,0,0.9847960769386055,0,0,0,0,2.9543882308158165,0.015203923
0.9578961081193208,0,0,0,0,0,0,0,0.9578961081193208,2.8736883243579627,0,0,0,0,0,0,0,0,0,0,0.042103892
2.9286734218163013,0,0,0,0,0,0,2.9286734218163013,0,0,0,0,0,0.9762244739387671,0,0,0,0,0,0,0.023775526061233003
0,0,0.9331859906952503,0,0,0.9331859906952503,1.8663719813905006,0,0,0,0,0,0,0,0,0,0,0,0,0.9331859906952503,0.066814009
0,0.8615331790503148,0,0,0,0.8615331790503148,0,0,0,0.8615331790503148,0.8615331790503148,0,0,0,0,0,0,0,0.8615331790503148,0,0.1384668209496852
0.8925558895455208,0.8925558895455208,0.8925558895455208,0.8925558895455208,0,0,0,0,0,0,0,0,0,0.8925558895455208,0.8925558895455208,0,0,0,0,0.8925558895455208,0.10744411045447917
0,0,0,0,0,0,0,0,0,0,0.936563041,0.936563041,0,0,0,0,0,0,0.936563041,1.873126082,0.063436959
0,0.8978806524236226,0,0,0,0,0,0,0,0.8978806524236226,1.7957613048472452,0,0,0,0.8978806524236226,0,0,0,0,0,0.1021193475763775
0,0.8886355697603349,0,0,0,0,0.8886355697603349,0,0,0.8886355697603349,0,0,0,0,0.8886355697603349,0,0,0,0,0.8886355697603349,0.11136443023966501
0.9481918732095975,0,0,0,0,0,0,0,0,0,0,0,0.9481918732095975,0.9481918732095975,0.9481918732095975,0,0,0,0,0.9481918732095975,0.051808127
0,0,0,0,0,0.9753769598815596,0,0.9753769598815596,0,0,0,0,0,0,1.9507539197631192,0,0.9753769598815596,0,0,0,0.024623040118440322
1.8303683921415197,0,0,0,0,0,0,0.9151841960707598,0.9151841960707598,0,0.9151841960707598,0.9151841960707598,0,0.9151841960707598,1.8303683921415197,0,0,0.9151841960707598,0,0.9151841960707598,0.084815804
1.913966023346903,0,0,0,0,0,0.9569830116734515,0,0,0,0.9569830116734515,0,0,0,0.9569830116734515,0,0,0,0,0,0.043016988326548475
0,0.8251949465612619,0,0,0,0,0,0,0,0.8251949465612619,0,0.8251949465612619,0,0.8251949465612619,0.8251949465612619,0,0,0,0,0,0.17480505343873795
0.9059315644589846,0,0,0,0,0,0,0,0,0.9059315644589846,0,0.9059315644589846,0,0,0.9059315644589846,0,0,0,0,0.9059315644589846,0.094068436
1.7868048978820932,0.8934024489410466,0,0.8934024489410466,0,0,0.8934024489410466,2.6802073468231398,0,0.8934024489410466,2.6802073468231398,0.8934024489410466,0,0.8934024489410466,1.7868048978820932,0,0.8934024489410466,0,1.7868048978820932,0.8934024489410466,0.10659755105895354
